"datetime","city","state","country","shape","duration (seconds)","duration (hours/min)","comments","date posted","latitude","longitude"
"1971-07-25 23:40:00","puyallup","wa","us","circle","120.0","2 minutes","I looked up to identify the source of the sound and saw an object with multicolored lights that were flickering in a sort of pattern.","2006-05-15 00:00:00","47.1855556","-122.2916667"
"2009-06-05 14:10:00","victoria","tx","us","light","1800.0","30 min","Unexplained objects in broad daylight over Victoria&#44 TX.","2009-06-09 00:00:00","28.805","-97.0033333"
"1989-09-01 18:00:00","hiddenite","nc","us","disk","10.0","8-10 secons","A VERY LARGE SAUCER SHAPED OBJECT (ABOUT THE SIZE OF TWO FOOTBALL FIELDS)  (SILVER IN COLOR) WITH FLASHING COLORED LIGHTS (GREEN&#44 RED &amp;","1999-04-02 00:00:00","35.9036111","-81.0908333"
"2008-02-12 19:11:00","fayetteville","ga","us","chevron","5.0","5 seconds","chevron&#44 formation&#44 evening&#44 slow-moving","2008-08-12 00:00:00","33.4486111","-84.455"
"2005-02-23 22:00:00","shoreline","wa","us","light","15.0","15 seconds","Strange green rotating lights appearing over Shoreline.","2005-04-16 00:00:00","47.7558333","-122.3402778"
"2007-07-03 23:59:00","halifax (canada)","ns","ca","light","1800.0","abut 30 min","it was around midnight i was sitting my deck and i sow a bright green line in the sky i even took some pictures of it it lasted about 3","2007-08-07 00:00:00","44.65","-63.6"
"2010-12-16 21:25:00","eugene","or","us","light","60.0","1 min","slow moving of white orange colored light above eugene oregon airport at 3-5000ft vanished","2011-01-05 00:00:00","44.0522222","-123.0855556"
"2003-12-03 20:00:00","hagerstown (south of&#44 on i-81)","md","us","triangle","60.0","60 seconds","I-81 south of Hagerstown MD&#44 we saw what appeared to be a large&#44 triangular object hovering just above the trees.","2003-12-19 00:00:00","39.6416667","-77.7202778"
"1999-11-01 17:50:00","san diego","ca","us","egg","600.0","10 minutes","Noticed illuminated egg-shaped object with strobe lights travel from N to S/SW. No engine noise and travelled slowly. Object emitted pa","1999-11-02 00:00:00","32.7152778","-117.1563889"
"2011-11-24 19:00:00","slingerlands","ny","us","circle","21600.0","6 hours","Orange spheres seen in the Albany County&#44 NY&#44 area.","2013-08-30 00:00:00","42.6291667","-73.865"
"2007-09-01 02:00:00","north plains","or","us","light","600.0","5-10 minutes","A stationary star suddenly shoots straight across the sky above North Plains then shoots towards space.","2007-10-08 00:00:00","45.5972222","-122.9922222"
"1975-08-05 18:31:00","richmond","va","us","egg","300.0","5 minutes","On August 5&#44 1975&#44 at 6:31 P.M.&#44 while I was riding a bicycle&#44 I stopped&#44 along with my friend to watch a beautiful UFO. It was undergo","2009-03-19 00:00:00","37.5536111","-77.4605556"
"2003-11-26 05:30:00","wichita falls","tx","us","chevron","180.0","3 mins","Chevron shaped object observed over Wichita Falls&#44 TX.","2003-12-09 00:00:00","33.9136111","-98.4930556"
"1989-11-24 12:00:00","tallahassee","fl","us","sphere","10.0","5-10 seconds","small spheres flying in formation near approach to Tallahassee airport","2009-12-12 00:00:00","30.4380556","-84.2808333"
"2001-05-26 00:00:00","bates city","mo","us","light","2.0","a few seconds","Two orange light flying in patterns now plane&#44 nor plane&#44 nor helicopter could match.","2004-06-18 00:00:00","39.0061111","-94.0722222"
"2004-02-18 20:30:00","vincennes","in","us","light","600.0","10 minutes","8 large bright pale orange lights were seen above treeline on and off for about 10 minutes.","2004-03-02 00:00:00","38.6772222","-87.5286111"
"2006-03-31 01:00:00","greenwood","in","us","triangle","1200.0","15 to 20 min","Triangle shaped object","2006-10-30 00:00:00","39.6136111","-86.1066667"
"2008-10-01 19:00:00","warwick","ri","us","circle","600.0","ten minutes","Myself and two of my friends were driving down the road to pick up my girlfriend when my friend in the passenger seat noticed two unide","2011-01-05 00:00:00","41.7","-71.4166667"
"2003-01-11 01:27:00","norman","ok","us","flash","60.0","1 min or less","Huge&#44 orange ball with black streaks of various shapes and sizes on surface.","2003-03-21 00:00:00","35.2225","-97.4391667"
"2005-07-15 22:00:00","porter","me","us","light","300.0","5 min","Friend was laying in the back of his truck. He said look i sea a plane&#44 and pointed at it.My father said that can&#39t be a plane because","2005-09-02 00:00:00","43.7958333","-70.9330556"
"2009-02-20 23:50:00","egan","la","us","diamond","30.0","30 sec","Diamond Light Near Egan&#44 LA.","2009-03-19 00:00:00","30.2366667","-92.5058333"
"2001-07-15 21:15:00","coventry (uk/england)","","gb","light","60.0","1 minute","Light that moved at incredible angles with extreme speed.","2002-05-14 00:00:00","52.416667","-1.55"
"1999-02-12 04:55:00","palmyra","mo","us","sphere","10.0","10 seconds","Bright green sphere with red trail","1999-04-02 00:00:00","39.7941667","-91.5230556"
"2012-01-03 07:00:00","ashtabula","oh","us","rectangle","180.0","3 minutes","As large as the mall it came from the south and went north it had no lights and no sound it was right over the 40/60 foot trees i seen","2012-08-05 00:00:00","41.865","-80.79"
"2007-06-28 23:00:00","myrtle beach","sc","us","light","10.0","5-10 seconds each occurre","Red/orange lights over ocean appearing&#44 moving horizontally&#44 then disappearing","2007-08-07 00:00:00","33.6888889","-78.8869444"
"2002-06-16 20:30:00","olympia","wa","us","other","600.0","5-10 minutes","Four adults couldn&#39t identify an object that flew over Olympia Washington June 16&#44 2012.","2012-07-04 00:00:00","47.0380556","-122.8994444"
"2006-03-13 23:15:00","wildwood","ga","us","triangle","300.0","5 min","Black triangle moving slow with 4 bright lights on back and no noise","2006-05-15 00:00:00","34.9633333","-85.4111111"
"2008-10-09 22:30:00","martinez","ca","us","light","300.0","5 minutes","3 lighted circular air craft dropped straight down out of my view into the hills.","2008-10-31 00:00:00","38.0194444","-122.1330556"
"2006-07-23 21:30:00","danville","ca","us","circle","120.0","1-2 mins","Dull yellow non flashing light traveling from south to north making no noise above the San Ramon Valley","2006-10-30 00:00:00","37.8216667","-121.9988889"
"2004-05-08 23:15:00","littleton","co","us","formation","45.0","30-45 sec.","What appeared to be 3 normal stars began to move in perfect formation&#44 then faded from view.  ((NUFORC Note:  NOSS satellite.  PD))","2004-05-10 00:00:00","39.6133333","-105.0161111"
"1999-11-16 19:40:00","lehighton","pa","us","light","20.0","20 sec.","THREE OBJECTS APPEARED OVER HORIZON WITH LONG TAILS IN FORMATION","2000-02-16 00:00:00","40.8336111","-75.7141667"
"2010-04-14 22:20:00","sunrise","fl","us","light","2400.0","40 mins","Dim light moving south to north","2010-05-12 00:00:00","26.1336111","-80.1133333"
"2006-08-19 22:00:00","yakima","wa","us","triangle","15.0","15 sec","The object was slightly dim with reddish and white lights&#44 It was stationary north for a few seconds and hovered slowly south towards Y","2006-10-30 00:00:00","46.6022222","-120.5047222"
"2012-07-08 20:45:00","santa nella","ca","us","formation","120.0","1-2 minutes","07/08/12&#44 20:45&#44 Santa Nella&#44 Ca. Event duration 1 - 2 min. 4 reddish colored spheres in box formation&#44 1 witness.","2012-09-24 00:00:00","38.4972222","-122.9655556"
"2010-08-28 22:00:00","dundalk","md","us","light","30.0","30 seconds","UFO seen moving over dundalk.","2010-08-30 00:00:00","39.2505556","-76.5208333"
"2011-02-04 19:00:00","saint john (canada)","nb","ca","light","600.0","10 minutes","Multiple amber colored lights in the night sky over Saint John","2011-02-08 00:00:00","45.266667","-66.066667"
"2003-07-24 00:00:00","port renfrew (canada)","bc","ca","formation","300.0","5 min","row of many big and small lights","2003-10-07 00:00:00","48.55","-124.416667"
"2011-03-22 21:40:00","mesa","az","us","light","30.0","30 seconds","Bright bluish light seen over Mesa Arizona in the direction of Four Peaks Mountain.","2011-03-23 00:00:00","33.4222222","-111.8219444"
"1976-06-01 21:00:00","covington","ky","us","disk","3600.0","approx. 1 hour","The object was brightly lit throughout the entirety of its body. It moved very slowly from the south of the area I lived in. I could ta","2002-01-11 00:00:00","39.0836111","-84.5086111"
"2002-12-07 10:10:00","las vegas","nv","us","light","60.0","1min","Two white lights in the daytime sky","2002-12-23 00:00:00","36.175","-115.1363889"
"1982-04-01 04:00:00","siamese ponds wilderness","ny","us","disk","600.0","10 minutes","Adirondack fishing trip turns into UFO sighting","2007-04-27 00:00:00","40.705631","-73.978003"
"2001-01-27 22:00:00","des moines","ia","us","other","5.0","5secounds","Grenn trailing orb seen in Iowa woods&#33","2001-02-18 00:00:00","41.6005556","-93.6088889"
"2013-11-07 20:00:00","londonderry","nh","us","triangle","60.0","1 minute","3 bright white lights flying low towards Derry&#44 NH.","2013-12-12 00:00:00","42.865","-71.3744444"
"2004-10-12 20:01:00","miami","fl","us","light","60.0","less than 1 min","Glanced at aerial object tonight... thought to could have been a commercial jet&#44 but it was heading south from north&#44 from overhead to","2004-10-27 00:00:00","25.7738889","-80.1938889"
"1987-08-20 20:00:00","hastings on hudson","ny","us","triangle","10.0","10 sec","As I was walking down my dark driveway one evening in New York I looked up and saw this huge horseshoe shaped object just above the tre","2004-10-27 00:00:00","40.994542","-73.878746"
"2000-10-17 19:45:00","oakland park","fl","us","diamond","1.0","milisecod","Broward County UFO","2000-12-02 00:00:00","26.1719444","-80.1322222"
"1999-07-23 20:27:00","tracy/patterson (between)","ca","us","unknown","360.0","6min.","We saw 2 different objects. One looked cyl. in shape the other was a bright light. We have a video of the objects. We were driving on t","1999-08-10 00:00:00","37.772221","-121.544003"
"2007-01-15 20:00:00","abbeville","sc","us","light","3.0","3 seconds","1 bright green light that floated through the sky","2007-04-27 00:00:00","34.1780556","-82.3791667"
"2005-11-05 20:00:00","oxnard","ca","us","other","900.0","15 minutes","low gliding large object with red light at front and back over Oxnard","2005-11-08 00:00:00","34.1975","-119.1761111"
"1965-06-15 20:00:00","oklahoma city","ok","us","sphere","300.0","5 minutes? less?","Big&#44 bright light coming at us.","2005-04-16 00:00:00","35.4675","-97.5161111"
"2011-04-19 03:00:00","sea cliff","ny","us","light","30.0","30 secs","Sleeping when the bright light woke us up.","2011-05-02 00:00:00","40.8488889","-73.6452778"
"2001-06-10 21:00:00","skelmanthorpe (uk/england)","","gb","triangle","20.0","15-20 secs","Large group of lights flying incredibly fast&#44 west to east with no sound .","2001-08-05 00:00:00","53.583333","-1.65"
"2013-06-09 00:00:00","oakville (canada)","on","ca","light","120.0","2 minutes","Brilliant orange light or chinese lantern at or less than 1000 ft moving east to west across Oakville&#44 Ontario midnight&#44 June 9th 2013","2013-07-03 00:00:00","43.433333","-79.666667"
"2002-05-23 23:00:00","wedgefield","sc","us","light","180.0","3 min.","Entourage of pairs of lights which changed to single file&#44 then leaped up toward the sky.","2002-06-12 00:00:00","33.8925","-80.5183333"
"2005-05-11 21:55:00","san anselmo","ca","us","unknown","60.0","1 minute","Bright as a distant star but moving across the whole sky on a &quot;path.&quot;","2005-05-24 00:00:00","37.9747222","-122.5605556"
"1999-11-07 17:58:00","northbrook","il","us","diamond","300.0","5 min.","On a trip to CHicago from my home in Glencoe&#44 I witnessed a large black object that looked like a diamond floating in the sky in front","1999-11-09 00:00:00","42.1275","-87.8288889"
"2014-02-06 21:00:00","new york city (queens)","ny","us","circle","300.0","5 minutes","Bright red cycle over Queens County&#44 NYC&#44 on east night skyline.  Moving fast and staying on one place.","2014-02-14 00:00:00","40.7141667","-74.0063889"
"2002-01-02 20:30:00","hamilton (canada)","on","ca","triangle","60.0","1 minute","UFO Sighted While Driving to see Lord of the Rings&#44 Nearly Causing the Car to Crash&#33&#33&#33","2002-01-11 00:00:00","43.25","-79.833333"
"2014-04-07 20:00:00","de land","il","us","cylinder","600.0","10 minutes","((HOAX??))  Sphere thru telescope exploded into several smaller spheres.","2014-05-08 00:00:00","40.1222222","-88.6452778"
"2013-11-07 14:10:00","route 23 north","nj","us","sphere","3.0","2-3 seconds","Sited one red/orange sphere in new Jersey.","2013-11-20 00:00:00","40.9983","-74.352798"
"2005-07-13 02:00:00","raleigh","nc","us","light","180.0","3 minutes","We woke to a rapidly flashing light beamed into one of the bedroom windows that produced a strange drugged feeling with panic and an in","2005-09-02 00:00:00","35.7719444","-78.6388889"
"2012-01-06 21:50:00","mesa","az","us","sphere","120.0","2 minutes","3 orange globes hovering in the sky","2012-01-12 00:00:00","33.4222222","-111.8219444"
"1995-09-15 07:00:00","kissimmee","fl","us","disk","300.0","5 min","green glowing glow around silver disk with red ball on bottom","2009-04-14 00:00:00","28.2916667","-81.4077778"
"2008-08-12 00:15:00","brandon","fl","us","rectangle","2.0","2 seconds","RECTANGULAR WHITE LIGHT OVER BRANDON&#44FLORIDA","2008-10-31 00:00:00","27.9375","-82.2861111"
"2014-04-15 21:00:00","green bay","wi","us","light","1200.0","20 minutes","Saw a really high up ligh thought it was a tall light but it started to hover down and up. It was flashing red&#44blue&#44red&#44blue real quick","2014-04-18 00:00:00","44.5191667","-88.0197222"
"2006-01-21 00:00:00","fairborn","oh","us","unknown","86400.0","all day","3 foot humaniod on back porch&#44 10 foot or so dark metal triangle in woods&#44 talking to a religious pastor.","2006-02-14 00:00:00","39.8208333","-84.0194444"
"2012-08-29 12:00:00","new york city (bronx)","ny","us","egg","600.0","10 minutes","5 bright white egged shaped crafts","2012-09-24 00:00:00","40.7141667","-74.0063889"
"2006-07-24 01:30:00","north bay (canada)","on","ca","light","5400.0","+1.5hrs","On this night&#44 I went outside to have a cigarette before I went to bed. The sky was completely clear and you could see the entire sky w","2006-10-30 00:00:00","46.3","-79.45"
"1996-05-24 20:45:00","mint hill","nc","us","triangle","15.0","15 seconds","Triangle shape silently hovering just over the trees and houses","2004-11-09 00:00:00","35.1794444","-80.6475"
"2014-01-29 07:30:00","ahwatukee","az","us","light","1200.0","20 minutes","Flaming lights in the sky over Ahwatukee","2014-01-30 00:00:00","33.3416667","-111.9833333"
"2003-06-29 17:50:00","roy","ut","us","oval","1800.0","30 min","UFO over Northern Utah/Hill Air Force Base","2003-07-16 00:00:00","41.1616667","-112.0255556"
"2008-04-12 21:00:00","stafford (uk/england)","","gb","unknown","60.0","1 minute or so","3 UFO&#39s spotted in the same spot as another before months ago&#44 apparently watching me.  ((NUFORC Note:  Possible hoax??  PD))","2009-01-10 00:00:00","52.833333","-2.0"
"2012-03-24 21:30:00","scottsdale","az","us","light","900.0","15 minutes","3 bright red lights in formation over Scottsdale Arizona March 24 2012 at 9:30 PM.","2012-05-13 00:00:00","33.5091667","-111.8983333"
"2009-08-05 19:30:00","santa rosa beach","fl","us","light","180.0","3 minutes","Orange lights in a line appearing and disappearing.","2009-08-27 00:00:00","30.3958333","-86.2288889"
"2001-05-09 22:25:00","moses lake","wa","us","triangle","30.0","30 seconds","Large&#44 triangular  formation of lights witnessed over the Grant Co. Intl. Airport.","2001-08-05 00:00:00","47.1302778","-119.2769444"
"1993-06-15 23:40:00","nas whidby island/oak harbor","wa","us","light","300.0","about 5 minuets","I was in the Military at the time stationed at Navel Air Station Whidbey Island&#44 Washington. My military occupation was Aviation Ordnan","2003-12-09 00:00:00","48.345288","-122.669729"
"2010-07-10 00:00:00","jamestown","oh","us","disk","720.0","12:00","Walked out of my front door around noon.  Looked up and saw 2 crafts.  There was a silver saucer just barely moving.  Below the saucer","2013-11-20 00:00:00","39.6580556","-83.735"
"2011-12-25 04:54:00","albany/peacan city","ga","us","other","2.0","2 seconds","I could only see it in the flash of the lightening.","2012-01-12 00:00:00","31.537614","-84.094601"
"2008-04-12 22:00:00","seaton (uk/england)","","gb","light","420.0","7 minutes","Series of 13 orange lights travelling silently from West to East on same trajectory but not evenly spaced.","2008-06-12 00:00:00","52.566667","-0.666667"
"2003-07-08 22:20:00","jacksonville","fl","us","light","600.0","10min","light flew over florida and makes u turn back south","2003-07-16 00:00:00","30.3319444","-81.6558333"
"2004-10-10 14:00:00","morgantown","wv","us","circle","10.0","10 sec","Solid round silver ball passing over at about 3000MSL.","2005-05-24 00:00:00","39.6294444","-79.9561111"
"2006-06-25 23:54:00","fort pierce","fl","us","sphere","5.0","3-5 sec","UFO appears twice consecutively at almost same exact time.","2006-07-16 00:00:00","27.4463889","-80.3258333"
"2010-10-14 18:30:00","foley","al","us","cylinder","30.0","about 30 seconds","Triangular/Cyinder object with 2 headlights like a car in the sky sitting completely still and had no sound","2010-11-21 00:00:00","30.4063889","-87.6836111"
"2013-12-11 16:45:00","brea","ca","us","other","180.0","2-3 minutes","A small&#44 very bright object was seen racing across the sky at extreme altitude and speed.","2013-12-23 00:00:00","33.9166667","-117.8991667"
"1998-03-24 11:30:00","ceasar&#39s creek and dayton","oh","us","light","2.0","few seconds","UFOS - Dayton/Ceasar&#39s Creek","2001-04-28 00:00:00","39.657409","-83.765102"
"2009-04-16 20:30:00","triplet","nc","us","unknown","86400.0","15 days plus","Life changing mind blowing unreal to much for 1 person3","2009-06-09 00:00:00","36.203184","-81.558715"
"2007-10-28 01:00:00","overland park","ks","us","triangle","20.0","20 seconds","(Same as other 10/23/07 overland park kansas sighting of triangular craft) triangular craft with several dim orange lights arranged spo","2007-11-28 00:00:00","38.9822222","-94.6705556"
"2011-11-12 21:20:00","canton","ma","us","light","3.0","2-3 seconds","Bright light traveling east near Blue Hills in Canton.","2011-12-12 00:00:00","42.1583333","-71.1452778"
"2001-09-29 19:00:00","las vegas","nv","us","other","1200.0","20 min.","Black triangular shape object tracking stealy across the sky.","2001-10-12 00:00:00","36.175","-115.1363889"
"2013-03-23 09:10:00","richmond","va","us","circle","20.0","20 seconds","At regency mall&#44 2 circular white lights traveling side by side then suddenly start to fade and just disappear-as if they were invisibl","2013-05-15 00:00:00","37.5536111","-77.4605556"
"1996-09-30 18:00:00","central butte (canada)","sk","ca","circle","120.0","2 minutes","Looked like a birthday cake with very bright white flashing lights&#44 stationary in sky above until it quickly moved on.","2003-10-31 00:00:00","50.796543","-106.506844"
"2008-04-07 22:30:00","derbyshire (uk/england)","","gb","circle","90.0","1min 30secs","Bright red and orange glowing circle moving fast and then hovering for a few seconds then it and moved away","2008-07-05 00:00:00","53.166667","-1.583333"
"2002-08-12 20:15:00","beaver falls","pa","us","light","15.0","15 seconds","Bright light in sky turns off - Nothing there&#33","2002-08-28 00:00:00","40.7519444","-80.3194444"
"2000-03-26 22:45:00","pittsburgh","pa","us","triangle","10.0","10 secs.","large black triangle passed directly overhead headed NNE. height guestimate: 20&#44000 ft. speed was constant&#44 similar to jet.  lights on","2000-04-15 00:00:00","40.4405556","-79.9961111"
"2005-05-31 02:00:00","lake leelanau","mi","us","light","300.0","5 minutes","Bright blue light over Lake Leelanau","2005-06-20 00:00:00","44.9808333","-85.715"
"2013-08-10 23:00:00","klang (selangor)(malaysia)","","my","triangle","60.0","1 minute","5 DOT TRIANGLE &amp;quot;SHAPE&amp;quot; CAUGHT ON TAPE&#44KLG&#44MALAYSIA.","2013-08-30 00:00:00","3.043061","101.440657"
"2012-05-21 04:19:00","vacaville","ca","us","light","120.0","2 mins.","I was spending the night stargazing through my telescope&#44 after the partial eclipse of the sun earlier that day. The sky had some scatt","2012-05-29 00:00:00","38.3566667","-121.9866667"
"2013-08-13 23:20:00","lake winnange (canada)","on","ca","sphere","120.0","2 minutes","two men blinded at Winnange Lake by a laser-like light emanating from a high fliying UFO.","2013-10-14 00:00:00","49.783725","-93.696211"
"2000-04-25 00:30:00","wheaton","md","us","circle","180.0","3 minutes","19 yr old man describes UFO sights in Maryland at night and in broad daylight.","2001-02-18 00:00:00","39.0397222","-77.0555556"
"2002-04-27 21:58:00","jacksonville","fl","us","circle","4.0","4 seconds","I observed an object with a peculiar flight path and unusual lighting characteristics.","2002-05-14 00:00:00","30.3319444","-81.6558333"
"2013-07-03 21:00:00","kerman","ca","us","unknown","30.0","30 sec.","Strange aircraft","2013-08-30 00:00:00","36.7236111","-120.0588889"
"2013-12-10 19:55:00","yorktown","va","us","fireball","240.0","4 minutes","Beautiful 2 orange fireballs traveling slow&#44 west to east&#44 second ball dissipated.","2013-12-12 00:00:00","37.2386111","-76.51"
"1999-09-13 04:30:00","newburyport","ma","us","oval","300.0","5 min.","Bright oval-shaped light&#44 approx. 30 degrees above horizon in N.E. portion of sky. Moved slowly from left to right. Observed for approx","1999-10-02 00:00:00","42.8125","-70.8777778"
"2000-08-15 01:50:00","ringgold","ga","us","triangle","900.0","10-15 minutes","Unusual aircraft spotted near Ringgold&#44 Ga...what was it???","2000-08-19 00:00:00","34.9158333","-85.1091667"
"2006-01-05 12:30:00","santa ana","ca","us","teardrop","37800.0","1/2 hour","A statonary Round Metallic Object&#44 Hovering at High Altitude over Central Orange County&#44 CA. in early January 2006","2006-03-11 00:00:00","33.7455556","-117.8669444"
"1998-10-19 04:40:00","chesterville (canada)","on","ca","disk","420.0","5-7mins","early morning sphere sighting&#44 hovering just above trees appx 100 yds away&#44 silent but craft very distinctive.","2004-04-27 00:00:00","45.966667","-71.816667"
"2012-03-19 23:15:00","cayucos","ca","us","fireball","600.0","10 mins","Fireball over cayucos","2012-05-13 00:00:00","35.4427778","-120.8911111"
"1975-08-10 21:00:00","guyana","","gy","light","180.0","3.0 mins","Fast moving light object that circles other (stars) two times.","2008-01-21 00:00:00","4.860416","-58.93018"
"2013-12-01 19:37:00","oklahoma city (near)","ok","us","circle","600.0","5-10 minutes","Round","2013-12-05 00:00:00","35.4675","-97.5161111"
"2003-06-30 05:30:00","phoenix","az","us","unknown","120.0","2 minutes","I was driving west on Broadway Rd. When I noticed a shiny small dot in the sky. It was in the direction towards Sky Harbor Airport. The","2003-07-16 00:00:00","33.4483333","-112.0733333"
"2000-10-23 21:55:00","seattle","wa","us","sphere","2.0","2 seconds","blue ball streaks across seattle skyline heading west in under 2 seconds","2000-12-02 00:00:00","47.6063889","-122.3308333"
"1969-06-01 22:00:00","akron","oh","us","light","10.0","10 seconds","Aerial light makes turns not possible for aircraft.","2012-07-04 00:00:00","41.0813889","-81.5191667"
"2006-11-05 19:10:00","westbury (uk/england)","","gb","light","300.0","5 mins","orange light moving west to east over westbury wilts &#33","2006-12-14 00:00:00","51.26","-2.1875"
"2004-04-17 21:00:00","fayetteville","nc","us","oval","120.0","2 minutes","Oval&#44 orange bulb object appearing in Fayetteville&#44 NC","2004-04-27 00:00:00","35.0525","-78.8786111"
"2012-03-25 00:00:00","bendigo (victoria) (australia)","","au","light","360.0","5 to 6 min","5 bright orange lights over Bendigo victoria Australia.","2012-04-18 00:00:00","-36.758179","144.280243"
"2012-10-22 07:00:00","santa ana","ca","us","fireball","300.0","5 minutes","Fire ball/object slow moving west to east.  ((NUFORC Note:  Sighting of the ISS??  PD))","2012-10-30 00:00:00","33.7455556","-117.8669444"
"2005-09-19 14:00:00","laconia","nh","us","disk","35.0","35 seconds","disk seen hovering beneath a cloud","2005-10-11 00:00:00","43.5277778","-71.4708333"
"2007-11-07 22:00:00","goshen","ny","us","triangle","60.0","1:00","Magenta Triangular phenomenon&#33","2007-11-28 00:00:00","41.4019444","-74.3247222"
"2009-09-24 21:30:00","eaton rapids","mi","us","light","420.0","7 min","Fast moving white light over Lansing Michigan area.","2009-12-12 00:00:00","42.5091667","-84.6558333"
"2004-03-07 21:10:00","decker lake (canada)","bc","ca","other","1500.0","25 minutes","HBCCUFO CANADIAN REPORT:  An elongated shaped object with a ring of blue lights around it.","2004-03-17 00:00:00","54.283333","-125.833333"
"1996-11-20 08:00:00","surfside (on the beach)","tx","us","diamond","10800.0","seemedlike 3hours","It appeared above me app. 200 ft. with 3 lights; {leftlight&#44 red} {right light&#44green} {middle light&#44 bright white.} The middle light bl","1999-01-28 00:00:00","28.9430556","-95.2975"
"2001-08-29 22:20:00","greene","me","us","unknown","2.0",":02","UFO sightings in Southern Maine","2001-10-12 00:00:00","44.1897222","-70.1408333"
"1995-08-25 00:40:00","edinboro","pa","us","","20.0","20 sec.","5 youth witness huge&#44 extremely bright obj. streak from N to S.  Obj. descends through clouds&#44 accelerates&#44 levels out. Alarmed.","1999-11-02 00:00:00","41.8741667","-80.1319444"
"2004-11-07 07:30:00","new york city (manhattan)","ny","us","disk","300.0","3-5 minutes","4 metallic silver&#44 disc-shaped objects gliding over Manhattan...","2004-12-03 00:00:00","40.7141667","-74.0063889"
"2011-06-30 21:53:00","salem","il","us","egg","120.0","2mins","MY SON AND GRANDSON WHO LIVE 4 BLOCKS SOUTH OF ME WERE OUTSIDE ON THEIR POOL DECK.THE CALLED ME AT 9:48PM AND REPORTED SEEING A LAR","2011-07-04 00:00:00","38.6269444","-88.9455556"
"2007-01-02 21:00:00","adair","ia","us","circle","45.0","45 seconds","3 orange donut shaped objects","2007-02-01 00:00:00","41.5005556","-94.6433333"
"2003-11-06 11:30:00","new richmond","wi","us","oval","120.0","2 min.","I was driving along on I94 about 25 miles from St. Paul&#44 Mn. I seen an oval shape object moving south...it was approximately 1 mile awa","2003-11-11 00:00:00","45.1230556","-92.5363889"
"2009-06-30 00:00:00","avon/brodhead","wi","us","light","3600.0","1 hour","Bright light that faded in and out and moved effortlessly like a feather.","2009-08-05 00:00:00","42.608086","-89.379583"
"2012-07-25 21:30:00","washington","dc","us","changing","900.0","10-15 minutes","3 objects in 15 minutes&#44 2 balls of light moving north to south and 1 shape changing white &amp;quot;ball&amp;quot; moving in same direction","2012-08-19 00:00:00","38.895","-77.0366667"
"1973-07-01 00:00:00","erie","pa","us","light","300.0","1/2 hour","War of the Worlds","2007-02-01 00:00:00","42.1291667","-80.0852778"
"2003-07-17 02:00:00","windsor (canada)","on","ca","circle","2400.0","40 minutes","A bright pulsating white light  near the moon....","2003-07-23 00:00:00","45.583333","-72.0"
"2011-03-03 12:00:00","gloucester","va","us","triangle","1500.0","25 minutes","Triangle shaped craft seen.","2011-03-10 00:00:00","37.4136111","-76.5258333"
"2012-03-22 01:00:00","presque isle","me","us","triangle","120.0","2 minutes","Two amber colored objects appeared to be playing in the air darting back and forth at high rates of speed.","2012-05-13 00:00:00","46.6811111","-68.0163889"
"2007-12-10 20:00:00","villa rica","ga","us","unknown","2700.0","45 mins","Yellow haze with 4 objects that are related to haze.","2008-02-14 00:00:00","33.7319444","-84.9191667"
"2012-06-05 23:45:00","mentor","oh","us","circle","240.0","3-4 minutes","Weird star behavior.","2012-06-08 00:00:00","41.6661111","-81.3397222"
"2014-01-06 09:00:00","morris","il","us","disk","240.0","4 minutes","Have photos&#44 clear day&#33&#33&#33","2014-01-24 00:00:00","41.3572222","-88.4211111"
"2000-08-15 20:15:00","tyler","tx","us","triangle","5.0","5 seconds max","On the ride home from dinner&#44 it flew quickly across the sky into a cloud.  It was boomerang shaped and gave off solid white light.","2000-08-19 00:00:00","32.3511111","-95.3008333"
"2012-08-07 21:00:00","new britain","ct","us","circle","180.0","2-3 minutes","Noticed red-orange lights flying close togther","2012-08-19 00:00:00","41.6611111","-72.78"
"1995-11-01 02:00:00","randolph","ma","us","circle","30.0","30secs","while working the late shift at agas station on rte 28 in Randolph I saw alarge white light in the sky to the east.  It started up high","2000-08-05 00:00:00","42.1625","-71.0416667"
"2004-11-01 16:15:00","san diego","ca","us","sphere","40.0",":40 seconds","White or silver sphere moving fast and erratically across horizon and against the wind","2004-11-09 00:00:00","32.7152778","-117.1563889"
"2004-11-05 05:45:00","bangalore (india)","","in","chevron","12.0","10-12seconds","November 5 2004 &#44 CHEVRON shaped UFO","2005-09-02 00:00:00","12.971599","77.594563"
"2003-11-15 22:00:00","south portsmouth","ky","us","light","180.0","3minutes","I was walking outside for a breath of air.It was about 10pm.I looked uped at the sky to look at the planes and stars.I looked towards P","2003-11-26 00:00:00","38.7244444","-83.0133333"
"2002-08-13 11:45:00","beverly hills","ca","us","cylinder","7200.0","2 hours","it was a long round cylindrical object and it just stayed in the sky for an hour and started moving north towards orange county. it was","2002-08-16 00:00:00","34.0736111","-118.3994444"
"2013-08-03 00:00:00","loxahatchee","fl","us","fireball","15.0","15 seconds","Fireball seen exhibiting off manuverability","2013-08-30 00:00:00","26.6833333","-80.28"
