"datetime","city","state","country","shape","duration (seconds)","duration (hours/min)","comments","date posted","latitude","longitude"
"1962-06-30 00:00:00","orlando (nearby)","fl","us","sphere","1500.0","25+min","Sphere with lights encircling its equater hovering above a lake in Florida for 25+minutes in the 1960&#39s","2001-02-24 00:00:00","28.5380556","-81.3794444"
"2007-03-08 19:30:00","tipton","mo","us","light","2700.0","30-45 minutes","cars in the sky?","2007-04-27 00:00:00","38.6555556","-92.7797222"
"1997-08-19 22:45:00","south normanton&#44 derbys (uk/england)","","gb","changing","1800.0","30 mins","NOTICED ODD CLOUD SAW BRIGHT LIGHT MOVING LEFT TO RIGHT AND BACK. SOMETHING DROPPED OUT OF BASE SHIFTED OVERHEAD OF US. SHAPE OF CANDLE","1999-02-16 00:00:00","53.108169","-1.340708"
"1991-08-08 23:55:00","walesby&#44 nottinghamshire (uk/england)","","gb","sphere","15.0","10-15 seconds","2 large orange spheres- one slightly behind the other- travelling extremely fast above cloud layer.","2000-02-27 00:00:00","53.23161","-0.982436"
"2014-05-01 20:48:00","boaz","al","us","other","600.0","10 minutes","Blinking lights in straight line as long as a football field.","2014-05-02 00:00:00","34.2005556","-86.1663889"
"2011-12-16 22:18:00","tabriz","","ir","fireball","240.0","4 min","Observing a UFO on Tabriz Sky. IRAN (Picture and movie avalible)","2012-01-12 00:00:00","38.066667","46.3"
"1997-05-30 02:00:00","manchester","nh","us","","900.0","15 minutes","They are human in appearence","2012-02-10 00:00:00","42.9955556","-71.4552778"
"2001-07-28 01:48:00","bendigo (australia)","","au","unknown","8.0","5-8 seconds","Orange arrow shape that made an impossible manoeuvre over Bendigo&#44 Australia.","2001-08-12 00:00:00","-36.758179","144.280243"
"1962-07-15 21:00:00","frankfort","mi","us","oval","2.0","seconds","mort1232@netzero.net","2005-07-05 00:00:00","44.63361","-86.23454"
"1997-03-17 10:00:00","aquaduct (near&#44 over desert&#44 before entering california)","ca","us","triangle","120.0","1-2 min.","Flying Westward in a UAL plane over the desert near the aquaduct before entering CA&#44 another UAL plane approached and passed beneath us","1998-03-07 00:00:00","33.770781","-116.445143"
"2014-01-18 08:45:00","waddell","az","us","light","120.0","2 minutes","Approximately 12 red lights staying in formation over white tank mountains around 8:45 p.m. Dissapearing one by one.","2014-01-24 00:00:00","33.6113889","-112.4263889"
"2001-06-19 21:00:00","ponte vedra beach","fl","us","light","14400.0","approx 4 hous","LIghts in the sky that disappear and re-appear &#44 with missing time..","2005-05-24 00:00:00","30.2394444","-81.3858333"
"2012-03-11 00:30:00","ath","","ie","chevron","30.0","0:30","VERY large Chevron shaped craft&#44 low to ground&#44 no noise&#44 no lights. Visual contact for 30 seconds.","2012-05-13 00:00:00","52.991834","-6.985728"
"2012-10-12 23:15:00","wolcott","ct","us","circle","300.0","5 minutes","5 amber orbs floating at a high rate of speed","2012-10-30 00:00:00","41.6022222","-72.9872222"
"2005-03-22 00:25:00","chandler","az","us","triangle","20.0","20sec.","bright lights in a triangle formation","2005-05-11 00:00:00","33.3061111","-111.8405556"
"2000-12-31 21:00:00","anchorage","ak","us","changing","21600.0","4-6 hours","We could observe red lights dancing across the underside red lights were very bright and very active.","2001-02-18 00:00:00","61.2180556","-149.9002778"
"2007-09-15 11:30:00","seabeck","wa","us","light","900.0","10-15 minutes","colored lights rotate around in a orb&#44 way brighter then a star.  ((NUFORC Note:  Sighting of Sirius??  PD))","2007-10-08 00:00:00","47.6397222","-122.8272222"
"2005-09-17 21:15:00","lesage","wv","us","light","5.0","5 seconds","Fast-moving bright white light that suddenly disappears.","2005-10-11 00:00:00","38.5063889","-82.2986111"
"2009-07-27 21:20:00","old forge","ny","us","circle","120.0","2 minutes","craft was a silver circle with 6 distinct lights(2 green&#44 red and white)","2009-08-27 00:00:00","43.71","-74.9747222"
"2009-01-16 19:00:00","fullerton/anaheim","ca","us","circle","30.0","30 seconds","A bright&#44 spinning sparkling saucer shaped UFO seen in Fullerton&#44 CA","2009-03-19 00:00:00","33.865015","-117.917004"
"1998-07-30 22:00:00","st. helen","mi","us","circle","900.0","15 minutes","A red circle in the sky that was very high in the sky.  Everytime the craft went by stars the stars disappered for about 10-15 seconds.","1998-11-21 00:00:00","44.3636111","-84.4102778"
"2009-09-15 23:00:00","loleta","ca","us","light","1200.0","20 minutes","Bright white light flickering red and green over the pacific ocean.  ((NUFORC Note:  Possible sighting of twinkling star?  PD))","2009-12-12 00:00:00","40.6411111","-124.2241667"
"2010-09-11 22:30:00","shoreview","mn","us","circle","18000.0","5+ hours","round bright circling orb around tower","2010-11-21 00:00:00","45.0791667","-93.1469444"
"2004-06-04 20:40:00","eugene","or","us","cigar","180.0","2-3 minutes","&quot;blimp&quot; like shaped object moving across the sky at sunset. Absolutely silent. Let us have a good look&#44 but got  no pic.  ((Contrail??)","2004-06-18 00:00:00","44.0522222","-123.0855556"
"2013-07-04 22:30:00","willis","mi","us","light","1200.0","20 minutes","Red lights in sky that moved closer and disappeared&#44 along with a black balloon like object that floated down","2013-07-05 00:00:00","42.1583333","-83.5580556"
"2010-08-21 04:30:00","indian rocks beach","fl","us","triangle","45.0","45 seconds","3 rust red bulbs of light in triangle form cruising just off the beach&#44 Indian Rocks beach Florida. Aug/2010","2011-02-08 00:00:00","27.875","-82.8513889"
"2012-03-15 21:00:00","tampa (near)","fl","us","sphere","1200.0","20 minutes","Orange circles  with many smaller circles within them .... changing to white random shapes.","2013-02-28 00:00:00","27.9472222","-82.4586111"
"2004-06-15 01:30:00","south jordan","ut","us","triangle","20.0","15-20 seconds","Outside at 01:30 in the morning it appeared over my head&#44 a triangular shaped object that omitted a heat wave and no sound.","2005-05-24 00:00:00","40.5622222","-111.9288889"
"2007-08-11 00:09:00","sonora","ca","us","light","2.0",":02","ball of light and loud boom","2007-08-14 00:00:00","37.9841667","-120.3811111"
"2005-05-16 15:00:00","long branch","nj","us","other","600.0","10 min","I lived in an apartment right on the beach.  It was approximately 4 or 5 in afternoon and partly cloudy.  A friend and I were on the ba","2006-10-30 00:00:00","40.3041667","-73.9927778"
"1998-07-13 02:00:00","san francisco international airport","ca","us","changing","1800.0","30 minutes","I was taking pictures of commercial airliners - arriving and departing. These crafts seemed to be &quot;Playing&quot; in and about the air traffi","1999-05-24 00:00:00","37.615223","-122.389979"
"2008-01-16 00:00:00","asuncion (paraguay)","","py","fireball","120.0","2 minutes","I saw 3 spotlights which appeared to be not very shiny because of the heigh at which they were. they were not  plane","2010-08-24 00:00:00","-25.282197","-57.6351"
"1967-09-10 22:00:00","atlanta","ga","us","cigar","1200.0","20 minutes","Cigar shaped UFO with lights all around it stationary in the sky for 10 min&#44 then moved and stationary for 10min&#44 took off-gone in sec.","2011-03-23 00:00:00","33.7488889","-84.3880556"
"1998-05-17 22:25:00","colorado springs","co","us","light","10.0","10 seconds","small obj. size=bright star moving NNW to SSE altitude undetermined&#44 but too low for satelite.  Light began to dim then we assume it cl","2002-09-19 00:00:00","38.8338889","-104.8208333"
"2008-03-06 18:30:00","des moines","ia","us","unknown","9000.0","2.5 hours","4 Fighter Jets continuous pattern. 2 F16&#39s elongated N-S oval grid and 2 F16&#39s elongated E-W oval grid. 2 craft leave fast after 3 hrs","2013-05-15 00:00:00","41.6005556","-93.6088889"
"2013-08-08 21:30:00","san diego","ca","us","circle","300.0","5 minutes","15 flying objects over San Diego.","2013-08-30 00:00:00","32.7152778","-117.1563889"
"2012-05-06 15:30:00","vinton","ia","us","triangle","120.0","1-2 minutes","Transparent  triangular shaped object","2012-06-14 00:00:00","42.1686111","-92.0233333"
"2009-07-14 00:32:00","inver grove heights","mn","us","light","1.0","1 second","Bright light shoots across the sky underneath the clouds and then vanishes.","2009-08-05 00:00:00","44.8480556","-93.0425"
"2007-12-12 19:50:00","los angeles","ca","us","unknown","60.0","1 minute","The brightest red flashing lights I&#39ve ever seen in a delta formation over L.A.","2008-03-04 00:00:00","34.0522222","-118.2427778"
"2003-09-29 21:00:00","mercer county","ky","us","unknown","7200.0","2 hrs. plus","i&#39ve watched the sky since the mid-60&#39s&#44 so I am fairly familiar with what is up there and what might be odd...as I pulled from my driv","2003-10-07 00:00:00","37.2575","-87.1511111"
"1989-11-17 07:30:00","ensenada (mexico)","","mx","disk","60.0","1 minute","A circular shaped craft  emiting three amber rays under it slowly hovering silently over the houses of the neighborhood .","2004-04-27 00:00:00","31.866743","-116.596371"
"1999-11-27 19:30:00","dover","ar","us","disk","1800.0","30 mins","We were sitting in a large field and we saw this strange object bypassing to jets. The objects were moving at fonominal speeds.  These","1999-11-30 00:00:00","35.4013889","-93.1141667"
"1999-12-15 19:30:00","mountain grove/cabool","mo","us","light","480.0","8 minutes","3 Orange/yellow lights in a perfect line formation.","1999-12-16 00:00:00","37.150102","-92.105755"
"2007-11-01 20:00:00","jacksonville","fl","us","light","10.0","10 secounds","NAS plane with bright red and blue lights around it followed by a bright white ball of light.","2009-01-10 00:00:00","30.3319444","-81.6558333"
"2007-09-22 00:45:00","woodland hills","ca","us","circle","60.0","1 min","Cirle of light in the sky&#44 moving along doing manuvers that no aircraft of earth could do.","2007-10-08 00:00:00","34.1683333","-118.605"
"2012-07-26 23:30:00","avon","nc","us","fireball","1200.0","15-20 minutes","Around 11:30 PM on 7/26/12 me and two of my cousins were looking out over our balcony at A beachfront house in Avon&#44 NC in a southern d","2012-08-05 00:00:00","35.3519444","-75.5108333"
"2010-06-30 22:00:00","iloilo (philippines)","","ph","formation","30.0","20-30 seconds","faint-lighted glowing dots in different colors (orange&#44 green&#44 blue-green) in a triangular formation.","2011-12-12 00:00:00","10.72015","122.562106"
"2009-03-25 19:37:00","payson","az","us","light","900.0","15 minutes","Light object moved slowly from east to west&#44 and disappeared suddenly.","2009-04-14 00:00:00","34.2308333","-111.3244444"
"1998-10-25 16:20:00","denver","co","us","light","180.0","3 minutes","3rd sighting of UFO&#39s in DIA area","1999-04-26 00:00:00","39.7391667","-104.9841667"
"2005-07-17 17:00:00","riverside","ca","us","sphere","180.0","3 minutes","METALIC SPHERE HOVERING RIGHT OVER THE FREEWAY &#33 IN LATE AFTERNOON &#33  I COULD&#39NT BELIEVE IT&#33","2005-10-11 00:00:00","33.9533333","-117.3952778"
"2008-04-18 21:00:00","dallas","tx","us","disk","15.0","10-15sec.","Round object with 5 lights","2008-06-12 00:00:00","32.7833333","-96.8"
"2007-11-03 05:50:00","san francisco","ca","us","other","1200.0","20 minutes","Bright Boomerang Object in the Sky in San Francisco on November 3th  500 Lights On Object0: Yes","2007-11-28 00:00:00","37.775","-122.4183333"
"2001-01-08 21:00:00","fulton","ar","us","oval","5400.0","1.5 hrs","I was watching this oval object from my house on a full moon night and the sky was clear as it appeared to change to red and green.","2001-02-18 00:00:00","33.6144444","-93.8133333"
"2012-11-22 00:10:00","carmel","in","us","chevron","20.0","20 seconds","V shaped silent object with 5-6 lights on each arm.","2012-12-20 00:00:00","39.9783333","-86.1180556"
"2013-12-28 18:15:00","cherry hill","nj","us","light","120.0","2 minutes","Super Bright Silent Light Cruising Slowly Across South Jersey - 100% Not a Plane or Meteor.","2014-01-10 00:00:00","39.9347222","-75.0311111"
"2012-03-13 22:10:00","richland","wa","us","changing","1200.0","15-20 minutes","2 still lights that changed into multi colored flashing lights that changed speed&#44 dir.&#44 very quickly.  ((NUFORC Note:  Planets?  PD))","2012-03-16 00:00:00","46.2858333","-119.2833333"
"2002-09-27 20:15:00","west chester","oh","us","light","10.0","5 to 10 seconds","Light&#39s in the sky","2002-10-15 00:00:00","39.0875","-81.9227778"
"2000-02-23 22:55:00","wrightsville","ga","us","triangle","900.0","aprox.15 min","On the above date and time I was patroling the perimeter of the Prision I work when I observed a triangle shape object hovering behind","2000-04-26 00:00:00","32.7291667","-82.72"
"2000-08-30 23:05:00","minden (canada)","on","ca","circle","240.0","4 min","40 to 70 foot sphere with approx. 40 to 50 red lights around outer sphere with 3 bright blue-white lights in the shape of a triangle in","2002-05-14 00:00:00","44.933333","-78.733333"
"2002-08-22 02:14:00","crystal lake","il","us","","1800.0","30 minutes","Musical Tones heard during thunderstorm in Crystal Lake","2002-09-06 00:00:00","42.2411111","-88.3161111"
"2011-08-21 03:00:00","waynesboro","va","us","","1.0","1 second","Awaken by very intense flash of light followed by loud deep boom","2012-08-05 00:00:00","38.0683333","-78.8897222"
"2003-12-26 15:00:00","beavercreek","oh","us","changing","1800.0","30 minutes","We saw 3 extremely bright objects that left contrails straight out of the sky then suspended in place and shifted positions","2004-01-17 00:00:00","39.7091667","-84.0633333"
"1990-07-01 05:30:00","lindenhurst (long island)","ny","us","triangle","1800.0","approx. 30 mins","LIndenhurst&#44 Long Island New York -- Triangular Craft","2006-05-15 00:00:00","40.6866667","-73.3738889"
"2003-12-20 19:16:00","garfield heights","oh","us","other","120.0","2 min","Boomerang shaped object 100-200ft in size at 250 to 300ft altitude with a speed of 25 to 40 mph directly overhead.","2004-01-17 00:00:00","41.4169444","-81.6061111"
"2004-01-31 21:00:00","jerome","mo","us","rectangle","600.0","10 min","Witness telephoned me at the radio statio where I was on duty.  He and his friends and realitives had seen this object in the Jerome&#44 M","2004-02-12 00:00:00","37.9261111","-91.9775"
"1987-06-01 01:00:00","coos bay","or","us","disk","3600.0","1 hour","Dome type object went straight up with a little round object along side and below.Object kept moving up and down side to side and chang","1999-04-02 00:00:00","43.3666667","-124.2166667"
"1984-07-10 22:30:00","new pine creek","ca","us","light","3600.0","1 hour + ???","White light moving W to E  to Big Dipper. Hung there until it disappeared","2009-03-19 00:00:00","41.9927778","-120.2961111"
"2005-07-05 01:00:00","covina","ca","us","circle","600.0","10 minutes","circle on fire hiding behind tree&#44 hovering very low making no noise at all.watching me as i loaded up the family to go to work. have v","2006-05-15 00:00:00","34.09","-117.8894444"
"2010-04-26 04:00:00","markle","in","us","sphere","120.0","2 mins","PIC: 5+ crafts seen on 69&#44 &#44","2010-08-24 00:00:00","40.8291667","-85.3355556"
"2008-05-17 09:00:00","westlake village","ca","us","fireball","5.0","5 seconds","White fireball over city of Westlake Village","2008-06-12 00:00:00","34.1458333","-118.8047222"
"2001-08-21 04:00:00","ely (about 40-50 miles outside)","mn","us","light","60.0","a minute or or two","While canoeing at 3:30 AM we saw a blinking light in the sky similar to that of an aircraft. Suddenly it lit up &amp; sped away","2001-11-20 00:00:00","47.9033333","-91.8669444"
"2000-04-14 21:45:00","new haven","ct","us","","5.0","5 sec.","only saw it for a few seconds it had a mass of lights mostly white with a few red. it was rooftop level and heading North East.","2000-04-15 00:00:00","41.3080556","-72.9286111"
"2005-05-31 02:00:00","lake leelanau","mi","us","light","300.0","5 minutes","Bright blue light over Lake Leelanau","2005-06-20 00:00:00","44.9808333","-85.715"
"2013-08-04 00:30:00","baytown","tx","us","other","30.0","30 seconds","Strange sparkling somewhere near Baytown&#44 Texas","2013-08-30 00:00:00","29.7352778","-94.9772222"
"2010-10-29 19:10:00","rockford","il","us","triangle","5.0","5 seconds","Black &quot;shadow&quot;(dim light outlined) triangular craft spotted gliding silently in night sky over Rockford&#44 IL.","2011-01-05 00:00:00","42.2711111","-89.0938889"
"2003-05-25 13:00:00","lake omak","wa","us","unknown","300.0","5 mins","While over in Okanogan County in May of this year (2003) we were taking pictures of various places&#44 using a Fuji digital camera. We did","2003-10-31 00:00:00","48.29001","-119.406729"
"2011-10-07 21:35:00","lake geneva","wi","us","sphere","60.0","1 minute","Orange ball of light making no sound crosses sky in a south-to-north transit","2011-10-10 00:00:00","42.5916667","-88.4333333"
"2002-09-06 21:00:00","baggs","wy","us","oval","60.0","1 minute","blue florecent oval with a red long tail&#44saw it out of a window&#44went from the west to the east at high rate of speed&#44went into a cloud","2002-09-19 00:00:00","41.0358333","-107.6569444"
"2008-08-03 22:00:00","long beach","ny","us","oval","4.0","3-4 seconds","An oval brilliantly bright/white object with a trailing tail moving east to west over the ocean in 3-4  seconds.","2008-08-12 00:00:00","40.5883333","-73.6583333"
"2003-11-20 17:45:00","rohnert park","ca","us","fireball","1.0","1 second","flare-type unidentified light over Rohnert Park&#44 CA","2003-11-26 00:00:00","38.3397222","-122.7"
"1986-10-15 22:00:00","onyx","ca","us","fireball","4.0","4 seconds","friend and i were walking home on a dark night. there was a storm building&#44 the cloud were very low. they were touching the mountain to","2000-09-17 00:00:00","35.6902778","-118.2197222"
"2005-07-06 03:00:00","conway","nh","us","light","900.0","15 minutes","While waching aurora borealis i saw a strange light dancing around the sky","2005-09-02 00:00:00","43.9791667","-71.1208333"
"2011-07-31 22:30:00","lyndonville","vt","us","fireball","210.0","approximately 3 and 1/2 m","Two circular orange fireballs over northeastern Vermont","2011-08-07 00:00:00","44.5336111","-72.0036111"
"2005-08-29 20:30:00","austin","tx","us","light","300.0","5 minutes","night manuevers","2005-10-11 00:00:00","30.2669444","-97.7427778"
"2001-10-09 07:00:00","sacramento","ca","us","disk","30.0","30 sec","Being clear sunny early morning that made it so unbelevaible  that i just can&#39t deny what i saw. for the second time.","2002-04-25 00:00:00","38.5816667","-121.4933333"
"2009-08-14 20:00:00","wells","ma","us","triangle","300.0","five minutes","Triangle pattern of lights over Maine Turnpike","2009-08-27 00:00:00","42.578332","-73.134008"
"2011-11-03 19:30:00","fort myers beach","fl","us","","180.0","3 minute","Observed orange round lights in the night sky.  One grouping of approx. 5 &#39orbs&#39 and another grouping of 4 &#39orbs&#39.  They moved slowly a","2011-12-12 00:00:00","26.4516667","-81.9483333"
"2006-10-01 01:20:00","bursa (turkey)","","tr","teardrop","3.0","3 seconds","Bright green object in the sky","2006-10-30 00:00:00","40.182846","29.067084"
"2013-12-12 22:30:00","north pole","ak","us","flash","3.0","2-3 seconds","Dim flash of orange lasting a few seconds that came from above and illuminated 30 ft. trees.","2013-12-23 00:00:00","64.7511111","-147.3494444"
"1990-06-20 14:30:00","longueuil (canada)","pq","ca","light","300.0","5 minutes","En cette ann&eacute;e je demeur&eacute; avec mon copain puis j&#39avais trac&eacute; un cercle de peace and love 2 jours avant avec un crayons feutre juste par","2003-09-09 00:00:00","45.533333","-73.516667"
"1997-07-15 21:00:00","goldsboro","nc","us","sphere","60.0","maybe 1 min.","Witness to a large&#44 smooth&#44 silent sphere&#44 kind of the color of the moon.","2009-04-14 00:00:00","35.3847222","-77.9930556"
"2003-05-03 06:15:00","markham","il","us","cigar","300.0","5 minutes","White object travels through morning sky.","2003-05-09 00:00:00","41.5936111","-87.6947222"
"2008-02-19 11:00:00","niantic","ct","us","light","120.0","2 minutes","Two strange lights hovered above the surface of a lake&#44 broke the surface&#44 and disappeared.","2008-03-04 00:00:00","41.3252778","-72.1936111"
"1998-04-23 04:01:00","oneonta","ny","us","light","240.0","4 min","2 Unidentified Objects seen over Mountain","1999-01-28 00:00:00","42.4527778","-75.0641667"
"1997-05-05 19:00:00","bee caves","tx","us","other","45.0","45 seconds","bright lights in formation in sky near Austin&#44 TX","2007-04-27 00:00:00","30.306098","-97.952377"
"2007-10-15 23:30:00","tucson/marana","az","us","light","120.0","1-2 minutes","2 unexplained lights above Mt. Lemmon","2007-11-28 00:00:00","32.436381","-111.222442"
"2005-03-17 19:25:00","houston","tx","us","triangle","900.0","15 minutes","This black triangular object flew towards the direction of my car. It moved slowly above the clouds and had a slight wobble as it moved","2005-05-11 00:00:00","29.7630556","-95.3630556"
"2008-09-23 02:20:00","south san francisco","ca","us","unknown","300.0","5 minutes","2:30am&#44 a very loud rumbling noise overhead&#44  strange musical sounds&#44 and greenish image projected on wall.","2008-10-31 00:00:00","37.6547222","-122.4066667"
"1994-11-15 21:45:00","portsmouth","va","us","flash","10.0","10 seconds","Two flashes of illuminating green light that lasted 3 seconds each &amp; lit up the surrounding area.","2003-09-12 00:00:00","36.8352778","-76.2986111"
"2014-01-03 21:23:00","jenks","ok","us","circle","300.0","5 minutes","Fire-orange orb flying over Jenks faster than a jet and stopping before disappearing.","2014-01-10 00:00:00","36.0227778","-95.9680556"
"2008-07-06 01:45:00","sylacauga","al","us","rectangle","8700.0","2 hours 25 minutes","July 6 2008 on or about 1:45 AM and ended at 4:10 AM Location Sylacauga Alabama&#44 35151&#44 The object was Rectangle in shape&#44 and addition","2008-08-12 00:00:00","33.1730556","-86.2516667"
"2005-11-27 23:30:00","groton","ct","us","light","10.0","10 seconds","Green light travelling at extreme speed over Groton&#44 CT","2006-10-30 00:00:00","41.35","-72.0788889"
"2003-08-30 23:15:00","sisseton","sd","us","formation","240.0","4 minutes","Strange jet fighter formations in the middle of the night.","2003-09-09 00:00:00","45.6647222","-97.0494444"
"2013-10-23 02:00:00","parrish alabama","al","us","light","180.0","1-3 minutes","Star like light moves across the sky for 1-3mins","2013-11-11 00:00:00","33.730664","-87.284447"
"1987-06-23 01:30:00","summerfield","ok","us","light","600.0","10 minutes","Unexplained Object seen in LeFlore County&#44 Oklahoma.","2002-10-28 00:00:00","34.8986111","-94.8658333"
"2013-09-11 23:00:00","hillsboro","or","us","triangle","15.0","15 seconds","Dull black triangle with 4 lights moved quickly overhead from horizon to horizon","2013-09-30 00:00:00","45.5230556","-122.9886111"
"2006-12-07 06:20:00","tampa","fl","us","triangle","720.0","12 mins","Triangler shaped object seen flying Towards Tampa","2006-12-14 00:00:00","27.9472222","-82.4586111"
"1995-06-01 20:00:00","methuen","ma","us","oval","60.0","1 minute","A large yellow football shaped figure moving rapidly in sky in a horizontal movement. Very large. I saw it for about a minute. There wa","1999-01-28 00:00:00","42.7261111","-71.1913889"
"2009-11-20 21:30:00","holland","pa","us","sphere","300.0","5 minutes","one yellow ball of light traveling across the sky slowly without sound","2009-12-12 00:00:00","40.1727778","-74.9930556"
"2008-01-17 05:00:00","new providence","nj","us","unknown","300.0","3-5 min","NJ 5 am 1/17/08  UFO Long&#44 Low Flying&#44 2 Rows of 8+ White Flashing Lights&#44 on Bottom&#44 2 Red Flashing Lights at Top&#44 Fast Speed went SE","2008-01-21 00:00:00","40.6983333","-74.4019444"
"2006-09-22 05:30:00","san pedro sula (honduras)","","hn","disk","600.0","10 minutes","Shining object slowly crossing daytime sky disapeared behind a cloud","2006-10-30 00:00:00","15.5","-88.033333"
"2005-08-10 14:00:00","ampoita-alba (romania)","","ro","disk","60.0","~ 1 minute","Strange object in the sky","2005-09-02 00:00:00","46.11844","23.463847"
"2009-11-17 19:30:00","barre","vt","us","light","60.0","1 minute","Bright orange lights fading in and out in a perfect diagonal pattern over Barre","2009-12-12 00:00:00","44.1969444","-72.5025"
"2006-07-20 05:30:00","newport beach","ca","us","circle","360.0","6 min","a whiteish pink object shaped as a circle about 40&#44500 feet in the air that had a haze around it","2006-10-30 00:00:00","33.6188889","-117.9280556"
"2013-01-24 00:17:00","sunerland","ma","us","fireball","2.0","1-2 seconds","White comet-fireball-looking light/phenomenon vertically dropping in a slight arc.","2013-02-04 00:00:00","42.466373","-72.579511"
"1998-10-16 21:55:00","carbondale","il","us","sphere","5.0","5 seconds","I saw a spherical object at a distance.  It had a slight green glow.  It just appeared&#44 then took off in a northeast direction very qui","1998-11-01 00:00:00","37.7272222","-89.2166667"
"2012-05-02 23:35:00","carrboro","nc","us","circle","300.0","five minutes","We were walking at night&#44 and saw a large object (about 1/3 the size of the moon) that appeared to be a ball of fire moving in the sky","2012-06-08 00:00:00","35.91","-79.0755556"
"2012-07-25 20:10:00","albany","or","us","cross","20.0","20 seconds","Looking up at moon. Looks liked a foot off it from my eye.","2012-08-05 00:00:00","44.6366667","-123.1047222"
"1977-08-09 22:00:00","denver","co","us","triangle","15.0","15 seconds","Myself and a friend&#39s sister were standing on a rear balcony at 18th and Franklin St. (SE corner&#44 alley) when we both seemed to &quot;sense&quot;","2006-02-14 00:00:00","39.7391667","-104.9841667"
"2007-10-26 23:52:00","hilliard","oh","us","chevron","1200.0","20 minutes","The object was flying about 300 feet above my home around 11:45 PM on the night of Friday October twenty-six&#44 2007. The object was","2007-11-28 00:00:00","40.0333333","-83.1583333"
"1999-03-03 21:00:00","clermont","ga","us","other","120.0","2 minutes","V-shaped object with brite white lights running all under it. Flying East to West","1999-04-02 00:00:00","34.4777778","-83.7736111"
"2005-11-16 21:00:00","centralia","wa","us","triangle","420.0","7 minutes","Nov. 16&#442005 Place: Centralia Washington- 4/10ths mile West of I-5 Hwy on Cooks Hill Road &amp; Scammon Creek Road  It was about 21:00 hrs","2005-12-16 00:00:00","46.7163889","-122.9530556"
"2009-08-20 21:00:00","shropshire (uk/england)","","gb","circle","600.0","10 minutes","VERTICAL UFO TAKE OF WITH EJECTING SHIP","2011-10-10 00:00:00","52.666667","-2.75"
"2003-11-26 05:30:00","wichita falls","tx","us","chevron","180.0","3 mins","Chevron shaped object observed over Wichita Falls&#44 TX.","2003-12-09 00:00:00","33.9136111","-98.4930556"
"2010-09-25 15:30:00","tampa","fl","us","rectangle","30.0","30 seconds","Apparently one dimensional grey rectangle floating low in sky in broad daylight&#44 busy traffic&#44 somewhat fluid looking. 500 Lights O","2010-11-21 00:00:00","27.9472222","-82.4586111"
"2007-04-01 21:00:00","marion","nc","us","circle","300.0","5 minutes","Lights with no aviation lights visable every night with large binoculars","2007-04-27 00:00:00","35.6838889","-82.0094444"
"1991-10-10 22:00:00","harrisburg","pa","us","triangle","600.0","10 minutes","We observed 3 triangular shaped high speed objects&#33","2003-05-09 00:00:00","40.2736111","-76.8847222"
"2012-08-16 21:00:00","woodstock","ny","us","fireball","300.0","5 minutes","Two fireballs flying over New York","2012-08-19 00:00:00","42.0408333","-74.1186111"
"2010-07-12 20:00:00","dallas","tx","us","other","1.0","less then a second","UFO over I75 and I635 in Dallas TX 07-12 2010 at 8pm","2010-07-19 00:00:00","32.7833333","-96.8"
"2013-11-24 18:28:00","monrovia","ca","us","light","180.0","3 minutes","Multiple lights in the sky.","2013-12-02 00:00:00","34.1480556","-117.9980556"
"1965-08-15 23:00:00","vernon","tx","us","light","2700.0","45 minutes","Orange/Red Light in sky defies laws of physics.","2013-12-02 00:00:00","34.1544444","-99.2647222"
"2004-05-08 13:45:00","sherwood","or","us","sphere","1200.0","20 min.","Sphere cluster release&#39s smaller object&#39s.","2004-05-10 00:00:00","45.3566667","-122.8388889"
"2012-05-23 02:20:00","hazelwood","mo","us","other","45.0","30-45seconds","Stealth crescent banking maneuver .","2012-07-04 00:00:00","38.7713889","-90.3708333"
"2009-03-26 20:00:00","streetsboro","oh","us","circle","300.0","5 minutes","I AM VERY SURE OF WHAT MY WIFE AND I SAW","2009-04-14 00:00:00","41.2391667","-81.3461111"
"2012-12-06 19:00:00","birch tree","mo","us","fireball","1200.0","20 minutes","Red/orange lights moving and leaving flickering trails.","2012-12-20 00:00:00","36.9911111","-91.4925"
"2004-03-08 13:00:00","seattle","wa","us","cylinder","120.0","2 minutes","long&#44 narrow cylindrical object hanging horizontally above Seattle for about 2 minutes&#44 then disappearing completely in 4 seconds.","2004-03-09 00:00:00","47.6063889","-122.3308333"
"1998-08-05 21:00:00","east machias","me","us","light","60.0","1 minute","Light in sky got brighter and truck almost stalled out light flickered out.","1998-11-01 00:00:00","44.7391667","-67.3905556"
"2005-06-04 21:00:00","kansas city","mo","us","changing","900.0","15 minutes","((NUFORC Note:  Possible hoax??  PD))  WHILE MY AND MY WIFE WERE OUT CRUSING AROUND WE STOPPED TO GET GAS AND SAW A UFO.","2005-07-13 00:00:00","39.0997222","-94.5783333"
"2011-10-23 20:45:00","wasilla","ak","us","sphere","1800.0","30mins","Fake Star above Wasilla 10-23-11 Only visible light in the sky Period.","2011-12-12 00:00:00","61.5813889","-149.4394444"
"2013-05-11 19:00:00","chandler","az","us","light","600.0","10 minutes","Orange flame like balls floating across the sky&#44 and some &quot;taking off.&quot;","2013-05-15 00:00:00","33.3061111","-111.8405556"
"2002-03-14 00:00:00","hartland","me","us","circle","1800.0","apx 30 min","BIG AND BRIGHT","2002-05-14 00:00:00","44.8833333","-69.4480556"
